file,line,line_sha256,disposition,finding_ids
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,58,ad2b273875505c99cd30c82681aba96ad706192c473816b74f3cd3f16c11c6c9,reviewed-no-specific-finding,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,59,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,structural,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,60,5ef6e0c4eb7ee062d8d6cf4f97647b517812075075184150d7652caaa2566385,reviewed-no-specific-finding,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,61,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,structural,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,62,4644f37368bc0317b9d44e125a0d8a56e08f89b3792daf9f5ebc4e950d55b7c1,structural,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,63,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,structural,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,64,d52cae22ebdf152d47e17a5d599e3a14a9fef72bd3ed94a0ab84f840dfa4db4c,reviewed-no-specific-finding,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,65,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,structural,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,66,787bdde24f777fd0bea3bcdc698d65deb068b1c4aba0fd678b014a6b327e6d4e,reviewed-no-specific-finding,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,67,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,structural,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,68,7422f054d8710f0612981a2819923411704402b8d1d45fb6655a22c3762e2c01,reviewed-no-specific-finding,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,69,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,structural,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,70,160a5d8fc2628d8ef83677ea00b83b1a44a2a0dbf49f369e505a37569d1bcc07,structural,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,71,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,structural,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,72,374da0655c1c2a1abf73218170212c5b696f610e689558fd81c43183a0d48530,reviewed-no-specific-finding,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,73,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,structural,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,74,229686d6882214da2b83887c80d77528617916d6174bdbafbc2cabb16485d5cd,reviewed-no-specific-finding,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,75,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,structural,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,76,2c9ea6a97516410839534a559ef7d662fe97442c67f435d417d917f6d4ef5457,structural,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,77,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,structural,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,78,42c2d557bca0602604b849cf3200acaf64c347c37e6372a9d816789179a252f5,reviewed-no-specific-finding,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,79,bf6ac407230365f4a17730161195b7c62120c60b48aa1c9ec99a04ab93af6bd2,reviewed-no-specific-finding,
docs/superpowers/specs/2026-09-15-gmail-mcp-plan-6-closure-design.md,80,c50cda9fe41723da2fc52d98c091235d5853c73f3d759b4a39eb65966bfaa02c,reviewed-no-specific-finding,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,1,327f4d83a59cdaa1c377fe1952007dd787306efaf9b0ee034162f02008c436ef,structural,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,2,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,structural,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,3,9205852b8795c2c05fc2b9675bf579a1adab3d81fdd24c52cbd270ef8506e561,reviewed-no-specific-finding,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,4,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,structural,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,5,8785b594ba27c94a1c77d3fd04567b02148f1be46a5c665055760ae089d0e6a3,reviewed-no-specific-finding,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,6,558e5d21313b7d097446dbe38c41479464324cb5f8072c38fc6199ef7724f305,structural,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,7,f9a7a9dc45e96b3de336c52569f028a4f5ce67b9c7b1d8cb0326cba9d646ae4f,reviewed-no-specific-finding,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,8,2f5552442d46cb53f61752bf1b4cf989fc9ef8aca6ee95d6f44b15e714ef5c38,reviewed-no-specific-finding,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,9,b58b53aa9f213a4162cf8dcf94d58d012c5aa37a5ff168c2fd08db5da297aab8,reviewed-no-specific-finding,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,10,329440e78ca1ac6d60614039c6700007b119f39fe8f9cd5348be54918ddcc10b,reviewed-no-specific-finding,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,11,4eaa4d7726538e90a065d41de348060d04286d760eba31b83ebb14ee902cbabb,reviewed-no-specific-finding,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,12,7f87753275b3f3320de5de7682294626177c82a3195d1be4ee3cf2b02bfe4ee3,reviewed-no-specific-finding,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,13,9a3a362d85d45d25dab4275afcfe2071b63c6e345797ff7a4ec4c3d10820455c,reviewed-no-specific-finding,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,14,8bb6af5a8514fbe693e6d18d406c99c79086e33a11c69aabb82b07c9373beb69,reviewed-no-specific-finding,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,15,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,structural,
docs/superpowers/plans/2026-09-15-gmail-mcp-deferred-feature-register.md,16,0c2c3061a551918053fbcbfef01e84f15f05e2664a6647b2fa7c66e84a43591c,reviewed-no-specific-finding,
